"Departamento","Código Departamento","Municipio","Código Municipio","Programa","Año de asignacion","No. SFV Asignados","Valor Asignado","Tipo de suelo"
"ANTIOQUIA","5","GUARNE","5,318","Mi Casa Ya","2,022","62","1,308,170,520","URBANO"
"ANTIOQUIA","5","GUARNE","5,318","Mi Casa Ya","2,023","114","2,737,600,000","URBANO"
"ANTIOQUIA","5","GUARNE","5,318","Mi Casa Ya","2,024","5","130,000,000","URBANO"
"ANTIOQUIA","5","HISPANIA","5,353","Mi Casa Ya","2,022","1","18,170,520","URBANO"
"ANTIOQUIA","5","HISPANIA","5,353","Mi Casa Ya","2,023","4","92,800,000","URBANO"
"ANTIOQUIA","5","ITAGUI","5,360","Mi Casa Ya","2,022","58","1,240,000,000","URBANO"
"ANTIOQUIA","5","ITAGUI","5,360","Mi Casa Ya","2,023","51","1,276,000,000","URBANO"
"ANTIOQUIA","5","ITAGUI","5,360","Mi Casa Ya","2,024","117","3,211,000,000","URBANO"
"ANTIOQUIA","5","JARDIN","5,364","Mi Casa Ya","2,024","6","169,000,000","URBANO"
"ANTIOQUIA","5","JARDIN","5,364","Mi Casa Ya","2,025","7","213,525,000","URBANO"
"ANTIOQUIA","5","LA CEJA","5,376","Mi Casa Ya","2,022","90","1,899,875,720","URBANO"
"ANTIOQUIA","5","LA CEJA","5,376","Mi Casa Ya","2,023","170","4,025,200,000","URBANO"
"ANTIOQUIA","5","LA CEJA","5,376","Mi Casa Ya","2,024","205","5,447,000,000","URBANO"
"ANTIOQUIA","5","LA CEJA","5,376","Mi Casa Ya","2,025","7","199,290,000","URBANO"
"ANTIOQUIA","5","LA ESTRELLA","5,380","Mi Casa Ya","2,022","90","1,997,921,960","URBANO"
"ANTIOQUIA","5","LA ESTRELLA","5,380","Mi Casa Ya","2,023","74","1,809,600,000","URBANO"
"ANTIOQUIA","5","LA ESTRELLA","5,380","Mi Casa Ya","2,024","54","1,521,000,000","URBANO"
"ANTIOQUIA","5","LA PINTADA","5,390","Mi Casa Ya","2,022","9","180,000,000","URBANO"
"ANTIOQUIA","5","LA PINTADA","5,390","Mi Casa Ya","2,023","40","951,200,000","URBANO"
"ANTIOQUIA","5","LA PINTADA","5,390","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"ANTIOQUIA","5","LA UNION","5,400","Mi Casa Ya","2,023","27","661,200,000","URBANO"
"ANTIOQUIA","5","LA UNION","5,400","Mi Casa Ya","2,024","41","1,092,000,000","URBANO"
"ANTIOQUIA","5","LA UNION","5,400","Mi Casa Ya","2,025","3","85,410,000","URBANO"
"ANTIOQUIA","5","MARINILLA","5,440","Mi Casa Ya","2,022","8","185,426,300","URBANO"
"ANTIOQUIA","5","MARINILLA","5,440","Mi Casa Ya","2,023","16","406,000,000","URBANO"
"ANTIOQUIA","5","MARINILLA","5,440","Mi Casa Ya","2,024","4","130,000,000","URBANO"
"ANTIOQUIA","5","MEDELLIN","5,001","Mi Casa Ya","2,022","734","16,156,385,820","URBANO"
"ANTIOQUIA","5","MEDELLIN","5,001","Mi Casa Ya","2,023","248","5,927,600,000","URBANO"
"ANTIOQUIA","5","MEDELLIN","5,001","Mi Casa Ya","2,024","251","7,059,000,000","URBANO"
"ANTIOQUIA","5","MEDELLIN","5,001","Mi Casa Ya","2,025","3","99,645,000","URBANO"
"ANTIOQUIA","5","PEQUE","5,543","Mi Casa Ya","2,022","30","726,341,040","URBANO"
"ANTIOQUIA","5","PEQUE","5,543","Mi Casa Ya","2,023","23","719,200,000","URBANO"
"ANTIOQUIA","5","PEQUE","5,543","Mi Casa Ya","2,024","3","91,000,000","URBANO"
"ANTIOQUIA","5","PUEBLO RICO","5,576","Mi Casa Ya","2,022","40","1,124,511,560","URBANO"
"ANTIOQUIA","5","PUEBLO RICO","5,576","Mi Casa Ya","2,023","5","162,400,000","URBANO"
"ANTIOQUIA","5","PUEBLO RICO","5,576","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"ANTIOQUIA","5","RETIRO","5,607","Mi Casa Ya","2,022","6","120,000,000","URBANO"
"ANTIOQUIA","5","RETIRO","5,607","Mi Casa Ya","2,023","9","208,800,000","URBANO"
"ANTIOQUIA","5","RETIRO","5,607","Mi Casa Ya","2,024","22","585,000,000","URBANO"
"ANTIOQUIA","5","RETIRO","5,607","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"ANTIOQUIA","5","RIONEGRO","5,615","Mi Casa Ya","2,022","84","1,782,433,520","URBANO"
"ANTIOQUIA","5","RIONEGRO","5,615","Mi Casa Ya","2,023","49","1,206,400,000","URBANO"
"ANTIOQUIA","5","RIONEGRO","5,615","Mi Casa Ya","2,024","169","4,771,000,000","URBANO"
"ANTIOQUIA","5","RIONEGRO","5,615","Mi Casa Ya","2,025","2","56,940,000","URBANO"
"ANTIOQUIA","5","SABANETA","5,631","Mi Casa Ya","2,022","237","5,075,364,160","URBANO"
"ANTIOQUIA","5","SABANETA","5,631","Mi Casa Ya","2,023","68","1,728,400,000","URBANO"
"ANTIOQUIA","5","SABANETA","5,631","Mi Casa Ya","2,024","49","1,378,000,000","URBANO"
"ANTIOQUIA","5","SAN CARLOS","5,649","Mi Casa Ya","2,023","24","754,000,000","URBANO"
"ANTIOQUIA","5","SAN CARLOS","5,649","Mi Casa Ya","2,024","6","221,000,000","URBANO"
"ANTIOQUIA","5","SAN JOSE DE LA MONTAÑA","5,658","Mi Casa Ya","2,022","4","97,255,780","URBANO"
"ANTIOQUIA","5","SAN JUAN DE URABA","5,659","Mi Casa Ya","2,022","1","30,000,000","URBANO"
"ANTIOQUIA","5","SAN JUAN DE URABA","5,659","Mi Casa Ya","2,023","9","290,000,000","URBANO"
"ANTIOQUIA","5","SAN JUAN DE URABA","5,659","Mi Casa Ya","2,024","6","234,000,000","URBANO"
"ANTIOQUIA","5","SAN PEDRO","5,664","Mi Casa Ya","2,022","79","2,057,131,500","URBANO"
"ANTIOQUIA","5","SAN PEDRO","5,664","Mi Casa Ya","2,023","2","58,000,000","RURAL"
"ANTIOQUIA","5","SAN PEDRO","5,664","Mi Casa Ya","2,023","39","1,102,000,000","URBANO"
"ANTIOQUIA","5","SAN PEDRO","5,664","Mi Casa Ya","2,024","51","1,547,000,000","URBANO"
"ANTIOQUIA","5","SAN PEDRO DE URABA","5,665","Mi Casa Ya","2,022","19","541,705,200","URBANO"
"ANTIOQUIA","5","SAN PEDRO DE URABA","5,665","Mi Casa Ya","2,023","6","197,200,000","URBANO"
"ANTIOQUIA","5","SAN PEDRO DE URABA","5,665","Mi Casa Ya","2,024","8","299,000,000","URBANO"
"ANTIOQUIA","5","SAN RAFAEL","5,667","Mi Casa Ya","2,023","14","464,000,000","URBANO"
"ANTIOQUIA","5","SAN RAFAEL","5,667","Mi Casa Ya","2,024","2","65,000,000","URBANO"
"ANTIOQUIA","5","SAN ROQUE","5,670","Mi Casa Ya","2,022","1","27,255,780","URBANO"
"ANTIOQUIA","5","SAN VICENTE","5,674","Mi Casa Ya","2,022","12","296,216,760","URBANO"
"ANTIOQUIA","5","SAN VICENTE","5,674","Mi Casa Ya","2,023","2","69,600,000","URBANO"
"ANTIOQUIA","5","SANTA BARBARA","5,679","Mi Casa Ya","2,022","11","258,170,520","URBANO"
"ANTIOQUIA","5","SANTA BARBARA","5,679","Mi Casa Ya","2,023","8","232,000,000","URBANO"
"ANTIOQUIA","5","SANTA BARBARA","5,679","Mi Casa Ya","2,024","8","273,000,000","URBANO"
"ANTIOQUIA","5","SANTA ROSA DE OSOS","5,686","Mi Casa Ya","2,022","27","781,767,340","URBANO"
"ANTIOQUIA","5","SANTA ROSA DE OSOS","5,686","Mi Casa Ya","2,023","30","870,000,000","URBANO"
"ANTIOQUIA","5","SANTA ROSA DE OSOS","5,686","Mi Casa Ya","2,024","7","221,000,000","URBANO"
"ANTIOQUIA","5","SANTUARIO","5,697","Mi Casa Ya","2,022","48","1,240,000,000","URBANO"
"ANTIOQUIA","5","SANTUARIO","5,697","Mi Casa Ya","2,023","40","1,020,800,000","URBANO"
"ANTIOQUIA","5","SANTUARIO","5,697","Mi Casa Ya","2,024","31","923,000,000","URBANO"
"ANTIOQUIA","5","SANTUARIO","5,697","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"ANTIOQUIA","5","SOPETRAN","5,761","Mi Casa Ya","2,022","20","458,170,520","URBANO"
"ANTIOQUIA","5","SOPETRAN","5,761","Mi Casa Ya","2,023","25","638,000,000","URBANO"
"ANTIOQUIA","5","SOPETRAN","5,761","Mi Casa Ya","2,024","18","507,000,000","URBANO"
"ANTIOQUIA","5","TAMESIS","5,789","Mi Casa Ya","2,022","1","18,170,520","URBANO"
"ANTIOQUIA","5","TAMESIS","5,789","Mi Casa Ya","2,024","41","1,170,000,000","URBANO"
"ANTIOQUIA","5","TAMESIS","5,789","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"ANTIOQUIA","5","TARSO","5,792","Mi Casa Ya","2,022","1","18,170,520","URBANO"
"ANTIOQUIA","5","TURBO","5,837","Mi Casa Ya","2,022","3","70,000,000","URBANO"
"ANTIOQUIA","5","TURBO","5,837","Mi Casa Ya","2,023","10","243,600,000","URBANO"
"ANTIOQUIA","5","TURBO","5,837","Mi Casa Ya","2,024","21","598,000,000","URBANO"
"ANTIOQUIA","5","TURBO","5,837","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"ANTIOQUIA","5","URAMITA","5,842","Mi Casa Ya","2,024","14","520,000,000","URBANO"
"ANTIOQUIA","5","URAMITA","5,842","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"ANTIOQUIA","5","URRAO","5,847","Mi Casa Ya","2,022","31","861,643,060","URBANO"
"ANTIOQUIA","5","URRAO","5,847","Mi Casa Ya","2,023","1","23,200,000","URBANO"
"ANTIOQUIA","5","URRAO","5,847","Mi Casa Ya","2,024","2","65,000,000","URBANO"
"ANTIOQUIA","5","VALPARAISO","5,856","Mi Casa Ya","2,022","21","507,255,780","URBANO"
"ANTIOQUIA","5","VALPARAISO","5,856","Mi Casa Ya","2,023","13","324,800,000","URBANO"
"ANTIOQUIA","5","VEGACHI","5,858","Mi Casa Ya","2,022","19","520,604,040","URBANO"
"ANTIOQUIA","5","VEGACHI","5,858","Mi Casa Ya","2,023","70","2,424,400,000","URBANO"
"ANTIOQUIA","5","VEGACHI","5,858","Mi Casa Ya","2,024","45","1,742,000,000","URBANO"
"ANTIOQUIA","5","YARUMAL","5,887","Mi Casa Ya","2,022","73","2,111,705,200","URBANO"
"ANTIOQUIA","5","YARUMAL","5,887","Mi Casa Ya","2,023","55","1,856,000,000","URBANO"
"ANTIOQUIA","5","YARUMAL","5,887","Mi Casa Ya","2,024","93","3,263,000,000","URBANO"
"ANTIOQUIA","5","YOLOMBO","5,890","Mi Casa Ya","2,024","14","416,000,000","URBANO"
"ARAUCA","81","ARAUCA","81,001","Mi Casa Ya","2,022","35","709,023,120","URBANO"
"ARAUCA","81","ARAUCA","81,001","Mi Casa Ya","2,023","5","127,600,000","URBANO"
"ARAUCA","81","ARAUCA","81,001","Mi Casa Ya","2,024","5","130,000,000","URBANO"
"ARAUCA","81","TAME","81,794","Mi Casa Ya","2,022","4","107,255,780","URBANO"
"ARAUCA","81","TAME","81,794","Mi Casa Ya","2,023","3","92,800,000","URBANO"
"ARAUCA","81","TAME","81,794","Mi Casa Ya","2,024","19","572,000,000","URBANO"
"ATLANTICO","8","BARANOA","8,078","Mi Casa Ya","2,022","68","2,003,534,680","URBANO"
"ATLANTICO","8","BARANOA","8,078","Mi Casa Ya","2,023","79","2,726,000,000","URBANO"
"ATLANTICO","8","BARANOA","8,078","Mi Casa Ya","2,024","57","2,197,000,000","URBANO"
"ATLANTICO","8","BARANOA","8,078","Mi Casa Ya","2,025","79","3,316,755,000","URBANO"
"ATLANTICO","8","BARRANQUILLA","8,001","Mi Casa Ya","2,022","4,215","106,327,765,720","URBANO"
"ATLANTICO","8","BARRANQUILLA","8,001","Mi Casa Ya","2,023","2,663","87,672,800,000","URBANO"
"ATLANTICO","8","BARRANQUILLA","8,001","Mi Casa Ya","2,024","3,437","123,963,800,000","URBANO"
"ATLANTICO","8","BARRANQUILLA","8,001","Mi Casa Ya","2,025","775","31,146,180,000","URBANO"
"ATLANTICO","8","GALAPA","8,296","Mi Casa Ya","2,022","290","8,051,705,200","URBANO"
"ATLANTICO","8","GALAPA","8,296","Mi Casa Ya","2,023","186","6,252,400,000","URBANO"
"ATLANTICO","8","GALAPA","8,296","Mi Casa Ya","2,024","128","4,875,000,000","URBANO"
"ATLANTICO","8","GALAPA","8,296","Mi Casa Ya","2,025","215","8,925,345,000","URBANO"
"ATLANTICO","8","MALAMBO","8,433","Mi Casa Ya","2,022","45","1,321,767,340","URBANO"
"ATLANTICO","8","MALAMBO","8,433","Mi Casa Ya","2,023","36","1,229,600,000","URBANO"
"ATLANTICO","8","MALAMBO","8,433","Mi Casa Ya","2,024","85","3,211,000,000","URBANO"
"ATLANTICO","8","MALAMBO","8,433","Mi Casa Ya","2,025","17","697,515,000","URBANO"
"ATLANTICO","8","PUERTO COLOMBIA","8,573","Mi Casa Ya","2,023","199","6,496,000,000","URBANO"
"ATLANTICO","8","PUERTO COLOMBIA","8,573","Mi Casa Ya","2,024","1,294","46,215,000,000","URBANO"
"ATLANTICO","8","PUERTO COLOMBIA","8,573","Mi Casa Ya","2,025","31","1,224,210,000","URBANO"
"ATLANTICO","8","SABANAGRANDE","8,634","Mi Casa Ya","2,022","515","15,084,325,140","URBANO"
"ATLANTICO","8","SABANAGRANDE","8,634","Mi Casa Ya","2,023","493","16,866,400,000","URBANO"
"ATLANTICO","8","SABANAGRANDE","8,634","Mi Casa Ya","2,024","248","9,360,000,000","URBANO"
"ATLANTICO","8","SABANAGRANDE","8,634","Mi Casa Ya","2,025","50","2,078,310,000","URBANO"
"ATLANTICO","8","SABANALARGA","8,638","Mi Casa Ya","2,022","133","3,576,030,340","URBANO"
"ATLANTICO","8","SABANALARGA","8,638","Mi Casa Ya","2,023","228","7,632,800,000","URBANO"
"ATLANTICO","8","SABANALARGA","8,638","Mi Casa Ya","2,024","166","6,201,000,000","URBANO"
"ATLANTICO","8","SABANALARGA","8,638","Mi Casa Ya","2,025","21","896,805,000","URBANO"
"ATLANTICO","8","SANTO TOMAS","8,685","Mi Casa Ya","2,023","3","104,400,000","URBANO"
"ATLANTICO","8","SANTO TOMAS","8,685","Mi Casa Ya","2,024","7","260,000,000","URBANO"
"ATLANTICO","8","SOLEDAD","8,758","Mi Casa Ya","2,022","5,755","162,691,352,480","URBANO"
"ATLANTICO","8","SOLEDAD","8,758","Mi Casa Ya","2,023","5,064","169,708,000,000","URBANO"
"ATLANTICO","8","SOLEDAD","8,758","Mi Casa Ya","2,024","2","78,000,000","RURAL"
"ATLANTICO","8","SOLEDAD","8,758","Mi Casa Ya","2,024","3,526","129,909,000,000","URBANO"
"ATLANTICO","8","SOLEDAD","8,758","Mi Casa Ya","2,025","227","9,466,275,000","URBANO"
"ATLANTICO","8","SUAN","8,770","Mi Casa Ya","2,022","7","180,000,000","URBANO"
"ATLANTICO","8","SUAN","8,770","Mi Casa Ya","2,023","2","69,600,000","URBANO"
"BOGOTA D. C.","11","BOGOTA","11,001","Mi Casa Ya","2,022","4,804","98,811,583,680","URBANO"
"BOGOTA D. C.","11","BOGOTA","11,001","Mi Casa Ya","2,023","2,329","54,636,000,000","URBANO"
"BOGOTA D. C.","11","BOGOTA","11,001","Mi Casa Ya","2,024","3,198","84,500,000,000","URBANO"
"BOGOTA D. C.","11","BOGOTA","11,001","Mi Casa Ya","2,025","540","15,914,730,000","URBANO"
"BOLIVAR","13","CARTAGENA","13,001","Mi Casa Ya","2,022","2,251","58,210,783,160","URBANO"
"BOLIVAR","13","CARTAGENA","13,001","Mi Casa Ya","2,023","1,857","61,886,000,000","URBANO"
"BOLIVAR","13","CARTAGENA","13,001","Mi Casa Ya","2,024","2,303","82,420,000,000","URBANO"
"BOLIVAR","13","CARTAGENA","13,001","Mi Casa Ya","2,025","377","15,160,275,000","URBANO"
"BOLIVAR","13","EL CARMEN DE BOLIVAR","13,244","Mi Casa Ya","2,022","18","414,511,560","URBANO"
"BOLIVAR","13","EL CARMEN DE BOLIVAR","13,244","Mi Casa Ya","2,023","8","197,200,000","URBANO"
"BOLIVAR","13","EL CARMEN DE BOLIVAR","13,244","Mi Casa Ya","2,024","13","442,000,000","URBANO"
"BOLIVAR","13","EL CARMEN DE BOLIVAR","13,244","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"BOLIVAR","13","MAGANGUE","13,430","Mi Casa Ya","2,022","11","277,255,780","URBANO"
"BOLIVAR","13","MAGANGUE","13,430","Mi Casa Ya","2,023","98","3,248,000,000","URBANO"
"BOLIVAR","13","MAGANGUE","13,430","Mi Casa Ya","2,024","90","3,406,000,000","URBANO"
"BOLIVAR","13","MAGANGUE","13,430","Mi Casa Ya","2,025","72","3,017,820,000","URBANO"
"BOLIVAR","13","SAN JACINTO","13,654","Mi Casa Ya","2,024","1","26,000,000","URBANO"
"BOLIVAR","13","SAN JUAN NEPOMUCENO","13,657","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"BOLIVAR","13","SANTA ROSA DEL SUR","13,688","Mi Casa Ya","2,024","1","39,000,000","URBANO"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,022","1,012","26,784,973,960","URBANO"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,023","627","20,543,600,000","URBANO"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,024","95","3,328,000,000","RURAL"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,024","503","17,875,000,000","URBANO"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,025","2","85,410,000","RURAL"
"BOLIVAR","13","TURBACO","13,836","Mi Casa Ya","2,025","57","2,291,835,000","URBANO"
"BOYACA","15","ARCABUCO","15,051","Mi Casa Ya","2,024","8","247,000,000","URBANO"
"BOYACA","15","BELEN","15,087","Mi Casa Ya","2,022","10","281,767,340","URBANO"
"BOYACA","15","BELEN","15,087","Mi Casa Ya","2,023","83","2,586,800,000","URBANO"
"BOYACA","15","BELEN","15,087","Mi Casa Ya","2,024","46","1,508,000,000","URBANO"
"BOYACA","15","BELEN","15,087","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"BOYACA","15","BOAVITA","15,097","Mi Casa Ya","2,023","27","881,600,000","URBANO"
"BOYACA","15","BOAVITA","15,097","Mi Casa Ya","2,024","9","325,000,000","URBANO"
"BOYACA","15","CHIQUINQUIRA","15,176","Mi Casa Ya","2,022","51","1,130,728,320","URBANO"
"BOYACA","15","CHIQUINQUIRA","15,176","Mi Casa Ya","2,023","102","2,459,200,000","URBANO"
"BOYACA","15","CHIQUINQUIRA","15,176","Mi Casa Ya","2,024","63","1,885,000,000","URBANO"
"BOYACA","15","CHIQUINQUIRA","15,176","Mi Casa Ya","2,025","1","28,470,000","URBANO"
"BOYACA","15","DUITAMA","15,238","Mi Casa Ya","2,022","250","6,247,611,260","URBANO"
"BOYACA","15","DUITAMA","15,238","Mi Casa Ya","2,023","154","4,280,400,000","URBANO"
"BOYACA","15","DUITAMA","15,238","Mi Casa Ya","2,024","165","5,434,000,000","URBANO"
"BOYACA","15","DUITAMA","15,238","Mi Casa Ya","2,025","11","412,815,000","URBANO"
"BOYACA","15","FIRAVITOBA","15,272","Mi Casa Ya","2,022","1","30,000,000","URBANO"
"BOYACA","15","FIRAVITOBA","15,272","Mi Casa Ya","2,023","5","150,800,000","URBANO"
"BOYACA","15","FIRAVITOBA","15,272","Mi Casa Ya","2,024","3","104,000,000","URBANO"
"BOYACA","15","GARAGOA","15,299","Mi Casa Ya","2,022","1","30,000,000","URBANO"
"BOYACA","15","GARAGOA","15,299","Mi Casa Ya","2,023","4","104,400,000","URBANO"
"BOYACA","15","GARAGOA","15,299","Mi Casa Ya","2,024","4","104,000,000","URBANO"
"BOYACA","15","MIRAFLORES","15,455","Mi Casa Ya","2,022","9","200,000,000","URBANO"
"BOYACA","15","MIRAFLORES","15,455","Mi Casa Ya","2,023","2","46,400,000","URBANO"
"BOYACA","15","NOBSA","15,491","Mi Casa Ya","2,022","5","127,255,780","URBANO"
"BOYACA","15","PAIPA","15,516","Mi Casa Ya","2,022","97","2,297,069,360","URBANO"
"BOYACA","15","PAIPA","15,516","Mi Casa Ya","2,023","86","2,227,200,000","URBANO"
"BOYACA","15","PAIPA","15,516","Mi Casa Ya","2,024","127","3,770,000,000","URBANO"
"BOYACA","15","PAIPA","15,516","Mi Casa Ya","2,025","5","156,585,000","URBANO"
"BOYACA","15","PESCA","15,542","Mi Casa Ya","2,023","22","754,000,000","URBANO"
"BOYACA","15","PESCA","15,542","Mi Casa Ya","2,024","19","741,000,000","URBANO"
"BOYACA","15","RAMIRIQUI","15,599","Mi Casa Ya","2,024","32","1,222,000,000","URBANO"
"BOYACA","15","RAMIRIQUI","15,599","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"BOYACA","15","SAMACA","15,646","Mi Casa Ya","2,022","68","1,887,921,960","URBANO"
"BOYACA","15","SAMACA","15,646","Mi Casa Ya","2,023","30","974,400,000","URBANO"
"BOYACA","15","SAMACA","15,646","Mi Casa Ya","2,024","6","221,000,000","URBANO"
"BOYACA","15","SAN LUIS DE GACENO","15,667","Mi Casa Ya","2,022","2","40,000,000","URBANO"
"BOYACA","15","SAN MATEO","15,673","Mi Casa Ya","2,022","12","350,000,000","URBANO"
"BOYACA","15","SANTA ROSA DE VITERBO","15,693","Mi Casa Ya","2,022","1","27,255,780","URBANO"
"BOYACA","15","SANTA ROSA DE VITERBO","15,693","Mi Casa Ya","2,023","15","498,800,000","URBANO"
"BOYACA","15","SANTA ROSA DE VITERBO","15,693","Mi Casa Ya","2,024","22","767,000,000","URBANO"
"BOYACA","15","SANTA ROSA DE VITERBO","15,693","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"BOYACA","15","SOATA","15,753","Mi Casa Ya","2,022","15","361,767,340","URBANO"
"BOYACA","15","SOATA","15,753","Mi Casa Ya","2,023","9","301,600,000","URBANO"
"BOYACA","15","SOGAMOSO","15,759","Mi Casa Ya","2,022","268","6,640,231,200","URBANO"
"BOYACA","15","SOGAMOSO","15,759","Mi Casa Ya","2,023","292","8,463,200,000","URBANO"
"BOYACA","15","SOGAMOSO","15,759","Mi Casa Ya","2,024","218","6,643,000,000","URBANO"
"BOYACA","15","SOGAMOSO","15,759","Mi Casa Ya","2,025","272","11,416,470,000","URBANO"
"BOYACA","15","SORACA","15,764","Mi Casa Ya","2,022","37","1,020,000,000","URBANO"
"BOYACA","15","SORACA","15,764","Mi Casa Ya","2,023","29","916,400,000","URBANO"
"BOYACA","15","SORACA","15,764","Mi Casa Ya","2,024","16","481,000,000","URBANO"
"BOYACA","15","SORACA","15,764","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"BOYACA","15","TIBANA","15,804","Mi Casa Ya","2,022","12","309,937,860","URBANO"
"BOYACA","15","TIBANA","15,804","Mi Casa Ya","2,023","2","58,000,000","URBANO"
"BOYACA","15","TIBANA","15,804","Mi Casa Ya","2,024","6","221,000,000","URBANO"
"BOYACA","15","TIBASOSA","15,806","Mi Casa Ya","2,022","13","320,852,600","URBANO"
"BOYACA","15","TIBASOSA","15,806","Mi Casa Ya","2,023","13","406,000,000","URBANO"
"BOYACA","15","TIBASOSA","15,806","Mi Casa Ya","2,024","9","273,000,000","URBANO"
"BOYACA","15","TOCA","15,814","Mi Casa Ya","2,022","1","30,000,000","URBANO"
"BOYACA","15","TUNJA","15,001","Mi Casa Ya","2,022","328","7,925,115,600","URBANO"
"BOYACA","15","TUNJA","15,001","Mi Casa Ya","2,023","384","11,275,200,000","URBANO"
"BOYACA","15","TUNJA","15,001","Mi Casa Ya","2,024","430","13,767,000,000","URBANO"
"BOYACA","15","TUNJA","15,001","Mi Casa Ya","2,025","7","256,230,000","URBANO"
"CALDAS","17","BELALCAZAR","17,088","Mi Casa Ya","2,022","3","87,255,780","URBANO"
"CALDAS","17","BELALCAZAR","17,088","Mi Casa Ya","2,023","8","232,000,000","URBANO"
"CALDAS","17","BELALCAZAR","17,088","Mi Casa Ya","2,024","5","195,000,000","URBANO"
"CALDAS","17","CHINCHINA","17,174","Mi Casa Ya","2,022","58","1,356,216,760","URBANO"
"CALDAS","17","CHINCHINA","17,174","Mi Casa Ya","2,023","69","2,192,400,000","URBANO"
"CALDAS","17","CHINCHINA","17,174","Mi Casa Ya","2,024","23","819,000,000","URBANO"
"CALDAS","17","LA DORADA","17,380","Mi Casa Ya","2,022","8","166,341,040","URBANO"
"CALDAS","17","LA DORADA","17,380","Mi Casa Ya","2,023","2","58,000,000","URBANO"
"CALDAS","17","LA DORADA","17,380","Mi Casa Ya","2,024","3","91,000,000","URBANO"
"CALDAS","17","MANIZALES","17,001","Mi Casa Ya","2,022","328","7,817,193,640","URBANO"
"CALDAS","17","MANIZALES","17,001","Mi Casa Ya","2,023","528","15,520,800,000","URBANO"
"CALDAS","17","MANIZALES","17,001","Mi Casa Ya","2,024","128","4,277,000,000","URBANO"
"CALDAS","17","MANIZALES","17,001","Mi Casa Ya","2,025","300","11,345,295,000","URBANO"
"CALDAS","17","PENSILVANIA","17,541","Mi Casa Ya","2,022","2","36,341,040","URBANO"
"CALDAS","17","PENSILVANIA","17,541","Mi Casa Ya","2,024","2","78,000,000","URBANO"
"CALDAS","17","PENSILVANIA","17,541","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"CALDAS","17","RIOSUCIO","17,614","Mi Casa Ya","2,023","11","324,800,000","URBANO"
"CALDAS","17","RIOSUCIO","17,614","Mi Casa Ya","2,024","10","312,000,000","URBANO"
"CALDAS","17","SAMANA","17,662","Mi Casa Ya","2,024","1","39,000,000","URBANO"
"CALDAS","17","VILLAMARIA","17,873","Mi Casa Ya","2,022","170","4,348,170,520","URBANO"
"CALDAS","17","VILLAMARIA","17,873","Mi Casa Ya","2,023","125","4,013,600,000","URBANO"
"CALDAS","17","VILLAMARIA","17,873","Mi Casa Ya","2,024","115","4,069,000,000","URBANO"
"CAQUETA","18","FLORENCIA","18,001","Mi Casa Ya","2,022","22","528,108,380","URBANO"
"CAQUETA","18","FLORENCIA","18,001","Mi Casa Ya","2,023","46","1,514,800,000","URBANO"
"CAQUETA","18","FLORENCIA","18,001","Mi Casa Ya","2,024","16","546,000,000","URBANO"
"CASANARE","85","AGUAZUL","85,010","Mi Casa Ya","2,022","91","2,588,960,980","URBANO"
"CASANARE","85","AGUAZUL","85,010","Mi Casa Ya","2,023","20","672,800,000","URBANO"
"CASANARE","85","AGUAZUL","85,010","Mi Casa Ya","2,024","11","390,000,000","URBANO"
"CASANARE","85","AGUAZUL","85,010","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"CASANARE","85","MONTERREY","85,162","Mi Casa Ya","2,025","1","42,705,000","URBANO"
"CASANARE","85","PAZ DE ARIPORO","85,250","Mi Casa Ya","2,022","1","20,000,000","URBANO"
"CASANARE","85","PAZ DE ARIPORO","85,250","Mi Casa Ya","2,023","26","870,000,000","URBANO"
"CASANARE","85","PAZ DE ARIPORO","85,250","Mi Casa Ya","2,024","100","3,770,000,000","URBANO"
"CASANARE","85","PAZ DE ARIPORO","85,250","Mi Casa Ya","2,025","7","298,935,000","URBANO"
"CASANARE","85","SABANALARGA","85,300","Mi Casa Ya","2,024","7","234,000,000","URBANO"
"CASANARE","85","VILLANUEVA","85,440","Mi Casa Ya","2,022","15","316,341,040","URBANO"
"CASANARE","85","VILLANUEVA","85,440","Mi Casa Ya","2,023","12","336,400,000","URBANO"
"CASANARE","85","VILLANUEVA","85,440","Mi Casa Ya","2,024","2","52,000,000","URBANO"
